152	4	water vapor ; lifted vapor ; vapor	NONE	?	?
152	5	water vapor ; lifted vapor ; vapor	NONE	?	?
152	0	solid ; cloud droplets	NONE	?	?
152	1	solid ; cloud droplets	NONE	?	?
152	2	solid ; cloud droplets	NONE	?	?
152	3	solid ; cloud droplets	NONE	?	?
152	4	solid ; cloud droplets	NONE	?	?
152	5	solid ; cloud droplets	NONE	?	?
249	0	rocks ; smaller pieces	NONE	?	?
249	1	rocks ; smaller pieces	MOVE	?	smaller
249	2	rocks ; smaller pieces	MOVE	smaller	?
249	3	rocks ; smaller pieces	NONE	?	?
249	4	rocks ; smaller pieces	NONE	?	?
249	5	rocks ; smaller pieces	NONE	?	?
249	6	rocks ; smaller pieces	NONE	?	?
249	7	rocks ; smaller pieces	NONE	?	?
249	0	oxygen	NONE	?	?
249	1	oxygen	NONE	?	?
249	2	oxygen	NONE	?	?
249	3	oxygen	NONE	?	?
249	4	oxygen	NONE	?	?
249	5	oxygen	NONE	?	?
249	6	oxygen	NONE	?	?
249	7	oxygen	NONE	?	?
249	0	new types of rocks ; new substance ; certain types of rocks	NONE	?	?
249	1	new types of rocks ; new substance ; certain types of rocks	NONE	?	?
249	2	new types of rocks ; new substance ; certain types of rocks	NONE	?	?
249	3	new types of rocks ; new substance ; certain types of rocks	NONE	?	?
249	4	new types of rocks ; new substance ; certain types of rocks	NONE	?	?
249	5	new types of rocks ; new substance ; certain types of rocks	NONE	?	?
249	6	new types of rocks ; new substance ; certain types of rocks	NONE	?	?
249	7	new types of rocks ; new substance ; certain types of rocks	NONE	?	?
310	0	blood	NONE	?	?
310	1	blood	NONE	?	?
310	2	blood	NONE	?	?
310	3	blood	NONE	?	?
310	4	blood	NONE	?	?
310	5	blood	NONE	?	?
310	0	carbon dioxide	NONE	?	?
310	1	carbon dioxide	NONE	?	?
310	2	carbon dioxide	NONE	?	?
310	3	carbon dioxide	NONE	?	?
310	4	carbon dioxide	NONE	?	?
310	5	carbon dioxide	NONE	?	?
310	0	oxygen	NONE	?	?
310	1	oxygen	NONE	?	?
310	2	oxygen	NONE	?	?
310	3	oxygen	NONE	?	?
310	4	oxygen	NONE	?	?
310	5	oxygen	NONE	?	?
